Tipo movimiento,Fecha evento,Departamento,Municipio,Vereda,Longitud (°),Total de daños,Tipo movimiento (detalle),Subtipo movimiento,Subtipo movimiento (detalle)
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.707154,0.0,,Deslizamiento traslacional,
Flujo,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.735834,0.0,,Flujo de tierra,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.737728,0.0,,Deslizamiento traslacional,
Flujo,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.705651,0.0,,Flujo de tierra,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.704659,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.800492,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.705333,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.705023,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.706299,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.700993,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.816256,0.0,,Deslizamiento traslacional planar,
Flujo,2010-11-01,VALLE DEL CAUCA,ARGELIA,ARGELIA,-76.134722,0.0,,Flujo de detritos,
Deslizamiento,2010-11-01,VALLE DEL CAUCA,BOLÍVAR,BOLÍVAR,-76.250278,0.0,,Deslizamiento rotacional,
Flujo,2010-11-01,VALLE DEL CAUCA,BOLÍVAR,BOLÍVAR,-76.336389,0.0,,Flujo de detritos,
Deslizamiento,2010-11-01,VALLE DEL CAUCA,BOLÍVAR,BOLÍVAR,-76.303056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,SALAZAR,SALAZAR,-72.803311,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,VALLE DEL CAUCA,EL DOVIO,EL DOVIO,-76.270556,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,VALLE DEL CAUCA,VERSALLES,VERSALLES,-76.198333,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.679267,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2010-11-01,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.443383,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-11-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.832492,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816044,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.815386,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.838972,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.839678,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-11-01,CAUCA,LA SIERRA,LA SIERRA,-76.779094,8000.0,,Deslizamiento traslacional,
Flujo,2010-10-31,VALLE DEL CAUCA,DAGUA,DAGUA,-76.775,0.0,,Flujo de detritos,
Flujo,2010-10-30,VALLE DEL CAUCA,ARGELIA,MARACAIBO,-76.158056,0.0,,Flujo de detritos,
Deslizamiento,2010-10-30,CASANARE,TÁMARA,TÁMARA,-72.415833,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-30,VALLE DEL CAUCA,TRUJILLO,TRUJILLO,-76.306944,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-30,NARIÑO,FUNES,FUNES,-77.506667,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-10-30,ANTIOQUIA,EL BAGRE,EL BAGRE,-74.769592,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-29,ANTIOQUIA,FRONTINO,FRONTINO,-76.257778,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-28,RISARALDA,PUEBLO RICO,PUEBLO RICO,-76.0675,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2010-10-28,ANTIOQUIA,ABRIAQUÍ,ABRIAQUÍ,-76.066389,0.0,Caida,Deslizamiento rotacional,Caida de roca
Deslizamiento,2010-10-27,RISARALDA,PUEBLO RICO,PUEBLO RICO,-76.078056,0.0,Caida,Deslizamiento rotacional,Caida de roca
Deslizamiento,2010-10-27,RISARALDA,PUEBLO RICO,PUEBLO RICO,-76.078333,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-10-27,ANTIOQUIA,FRONTINO,FRONTINO,-76.211389,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-26,NARIÑO,EL CHARCO,EL CHARCO,-78.0271,0.0,Caida,Deslizamiento traslacional planar,Caida de roca
Deslizamiento,2010-10-26,CAUCA,MERCADERE S,MERCADERE S,-77.146111,0.0,Caida,Deslizamiento traslacional planar,Caida de detritos
Deslizamiento,2010-10-26,SANTANDER,CHARTA,CHARTA,-72.998333,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-26,CESAR,LA JAGUA DE IBIRICO,LA VICTORIA D S.ISIDRO,-73.229583,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-25,ANTIOQUIA,EL BAGRE,EL BAGRE,-74.756817,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-24,NARIÑO,EL ROSARIO,LA SIERRA,-77.361194,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-10-24,ANTIOQUIA,SAN JERÓNIMO,POLEAL,-75.662778,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-24,RISARALDA,PUEBLO RICO,PUEBLO RICO,-76.038056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-23,NARIÑO,EL ROSARIO,EL ROSARIO,-77.482867,0.0,Caida,Deslizamiento traslacional planar,Caida de roca
Deslizamiento,2010-10-23,CAUCA,MERCADERE S,MERCADERE S,-77.14775,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-10-23,NARIÑO,EL ROSARIO,EL ROSARIO,-77.343733,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-10-22,RISARALDA,LA CELIA,LA CELIA,-75.999722,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-21,ANTIOQUIA,BELMIRA,LAS PLAYAS,-75.608611,0.0,Caida,Deslizamiento traslacional planar,Caida de detritos
Deslizamiento,2010-10-20,NARIÑO,EL ROSARIO,EL VADO,-77.330556,0.0,Caida,Deslizamiento traslacional planar,Caida de detritos
Deslizamiento,2010-10-20,HUILA,SAN AGUSTÍN,SAN AGUSTÍN,-76.33,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-10-20,ANTIOQUIA,EL BAGRE,EL BAGRE,-74.744144,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-20,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.814292,0.0,,Deslizamiento rotacional,
Flujo,2010-10-20,VALLE DEL CAUCA,SEVILLA,SEVILLA,-75.916944,0.0,,Deslizamiento por flujo,
Deslizamiento,2010-10-17,NARIÑO,SAN PEDRO DE CARTAGO (Cartago),SAN PEDRO DE CARTAGO (Cartago),-77.085725,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-10-17,SANTANDER,MOLAGAVIT A,PANTANOGR ANDE,-72.805767,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-17,RISARALDA,LA CELIA,LA CELIA,-75.966389,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-16,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.623883,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-16,CAUCA,POPAYÁN,POPAYÁN,-76.695483,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2010-10-16,CAUCA,POPAYÁN,POPAYÁN,-76.694917,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-16,CAUCA,POPAYÁN,POPAYÁN,-76.580983,0.0,Caida,Deslizamiento traslacional planar,Caida de Tierras
Deslizamiento,2010-10-16,CHOCÓ,TADÓ,MUMBU,-76.314722,0.0,Caida,Deslizamiento rotacional,Caida de roca
Deslizamiento,2010-10-16,ANTIOQUIA,EL BAGRE,EL BAGRE,-74.761911,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-10-16,CAUCA,POPAYÁN,POPAYÁN,-76.694817,0.0,Flujo,Deslizamiento traslacional planar,Flujo de lodo
Deslizamiento,2010-10-16,ANTIOQUIA,SANTA BÁRBARA,SANTA BÁRBARA,-75.597731,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-15,TOLIMA,VILLARRICA,VILLARRICA,-74.600253,100.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2010-10-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.856528,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-15,TOLIMA,VILLARRICA,VILLARRICA,-74.595761,1200.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Flujo,2010-10-15,VALLE DEL CAUCA,VERSALLES,EL BALSAL,-76.194722,0.0,Caida,Flujo de detritos,Caida de detritos
Deslizamiento,2010-10-15,VALLE DEL CAUCA,BOLÍVAR,BOLÍVAR,-76.222222,0.0,,Deslizamiento traslacional planar,
Flujo,2010-10-15,CHOCÓ,SAN JOSÉ DEL PALMAR,LA SELVA,-76.168889,0.0,,Flujo de detritos,
Deslizamiento,2010-10-14,CAUCA,POPAYÁN,EL SENDERO,-76.572717,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-10-14,CAUCA,MERCADERE S,MOJARRAS,-77.196706,0.0,Caida,Deslizamiento traslacional planar,Caida de roca
Deslizamiento,2010-10-13,CHOCÓ,TADÓ,MUMBU,-76.278333,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-13,MAGDALEN A,CIÉNAGA,CANO MOCHO,-74.000051,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-12,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.284722,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-12,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.278517,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2010-10-12,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.294194,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-12,SANTANDER,BUCARAMA NGA,BUCARAMA NGA,-73.054167,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2010-10-12,CAUCA,TOTORÓ,TOTORÓ,-76.516111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-12,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.280974,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-10-11,NARIÑO,EL ROSARIO,MARTIN PEREZ,-77.31065,0.0,Caida,Deslizamiento traslacional planar,Caida de detritos
Deslizamiento,2010-10-11,CESAR,RIO DE ORO,RIO DE ORO,-73.48375,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-11,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.260019,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-11,NARIÑO,CHACHAGUÍ,CHACHAGUÍ,-77.261583,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-11,HUILA,SANTA MARÍA,SANTA MARÍA,-75.596389,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-10,VALLE DEL CAUCA,ANSERMAN UEVO,ANSERMAN UEVO,-76.103611,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-10,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.813167,0.0,,Deslizamiento por licuacion,
Deslizamiento,2010-10-10,CESAR,CHIRIGUANÁ,CHIRIGUANÁ,-73.288783,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-10,ANTIOQUIA,CAÑASGORD AS,CAÑASGORD AS,-76.016944,0.0,Caida,Deslizamiento rotacional,Caida de roca
Flujo,2010-10-09,ANTIOQUIA,SAN CARLOS,SAN CARLOS,-74.842139,0.0,,Flujo de detritos,
Deslizamiento,2010-10-09,CAUCA,SILVIA,SILVIA,-76.494167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-09,TOLIMA,CUNDAY,CUNDAY,-74.634246,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-08,NORTE DE SANTANDER,EL TARRA,EL TARRA,-73.095131,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-08,ANTIOQUIA,SANTA FE DE ANTIOQUIA,SANTA FE DE ANTIOQUIA,-75.922778,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-07,NORTE DE SANTANDER,CONVENCIÓ N,CONVENCIÓ N,-73.338056,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-07,SANTANDER,BUCARAMA NGA,BUCARAMA NGA,-73.1175,0.0,,Deslizamiento en cuña,
Deslizamiento,2010-10-07,CAUCA,SILVIA,SILVIA,-76.374444,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-06,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,-73.036683,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-06,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,-73.048117,0.0,,Deslizamiento traslacional,
Flujo,2010-10-06,VALLE DEL CAUCA,BUGA,BUGA,-76.275833,0.0,,Flujo de detritos,
Deslizamiento,2010-10-05,NORTE DE SANTANDER,DURANIA,DURANIA,-72.64795,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-05,TOLIMA,SANTA ISABEL,SANTA ISABEL,-75.095885,0.0,Deformacion es gravitacional es,Deslizamiento rotacional,Deformacion es gravitacional es profundas
Deslizamiento,2010-10-05,VALLE DEL CAUCA,EL ÁGUILA,EL ÁGUILA,-76.060278,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2010-10-05,NORTE DE SANTANDER,ÁBREGO,EL TARRA,-73.239167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-05,TOLIMA,RIOBLANCO,RIOBLANCO,-75.688333,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Flujo,2010-10-05,BOYACÁ,CHITA,CHITA,-72.492778,0.0,,Flujo de detritos,
Flujo,2010-10-05,VALLE DEL CAUCA,YOTOCO,DOPO,-76.386389,0.0,,Flujo de tierra,
Deslizamiento,2010-10-04,CAUCA,SILVIA,SILVIA,-76.328611,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-02,TOLIMA,PLANADAS,PLANADAS,-75.690278,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-02,CAUCA,SILVIA,SILVIA,-76.439167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-02,CHOCÓ,JURADÓ,JURADÓ,-77.701283,10000.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ANTIOQUIA,SONSÓN,SONSÓN,-74.728773,0.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2010-10-01,CALDAS,PALESTINA,ARAUCA,-75.654688,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,TOLIMA,CARMEN DE APICALÁ,CARMEN DE APICALÁ,-74.749484,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,TOLIMA,CARMEN DE APICALÁ,CARMEN DE APICALÁ,-74.763911,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2010-10-01,ANTIOQUIA,COCORNÁ,COCORNÁ,-75.136028,0.0,,Flujo de detritos,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.652683,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,SANTIAGO,LOS NARANJOS,-72.759256,0.0,,Deslizamiento traslacional,
Flujo,2010-10-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.675371,0.0,,Flujo de tierra,
Flujo,2010-10-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.693171,0.0,,Flujo de tierra,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.71221,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.713887,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.692509,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.652778,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,CESAR,SAN MARTÍN,SAN MARTÍN,-73.647778,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ANTIOQUIA,MEDELLÍN,MEDELLÍN,-75.538611,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ANTIOQUIA,ABRIAQUÍ,CORCOVADO,-76.053056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,QUINDÍO,CALARCÁ,CALARCÁ,-75.626389,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.841136,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816575,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816592,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.837425,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,CAUCA,SOTARÁ (Paispamba),HATO FRIO,-76.605817,5000.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,CAUCA,SILVIA,SILVIA,-76.343889,0.0,,Deslizamiento traslacional,
Flujo,2010-10-01,CESAR,AGUACHICA,LAS JUNTAS,-73.541161,0.0,Flujo,Avalancha de detritos,Flujo de lodo
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.833839,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.835161,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,NORTE DE SANTANDER,VILLA CARO,VILLA CARO,-72.982933,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,ANTIOQUIA,EL BAGRE,EL BAGRE,-74.752125,5000.0,,Deslizamiento rotacional,
Deslizamiento,2010-10-01,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.615079,350.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,CAUCA,LA SIERRA,LA SIERRA,-76.784568,1800.0,,Deslizamiento traslacional,
Deslizamiento,2010-10-01,TOLIMA,CUNDAY,CUNDAY,-74.662039,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-30,TOLIMA,PLANADAS,PLANADAS,-75.663889,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-09-30,TOLIMA,PLANADAS,PLANADAS,-75.661111,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Flujo,2010-09-28,NORTE DE SANTANDER,HERRÁN,SIBERIA,-72.458876,0.0,,Avalancha de detritos,
Deslizamiento,2010-09-28,CUNDINAMA RCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIOSECO,-74.643754,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-27,VALLE DEL CAUCA,SEVILLA,SEVILLA,-75.883601,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-09-27,VALLE DEL CAUCA,CAICEDONIA,CAICEDONIA,-75.853392,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Flujo,2010-09-27,TOLIMA,PLANADAS,PLANADAS,-75.640278,0.0,,Flujo de detritos,
Deslizamiento,2010-09-26,ANTIOQUIA,MACEO,MACEO,-74.786944,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-26,TOLIMA,CAJAMARCA,CAJAMARCA,-75.458889,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2010-09-26,TOLIMA,CAJAMARCA,CAJAMARCA,-75.459285,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2010-09-24,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.400833,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.478738,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-23,NORTE DE SANTANDER,DURANIA,DURANIA,-72.640833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-21,META,VILLAVICENC IO,BUENAVISTA,-73.687778,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2010-09-21,META,VILLAVICENC IO,VILLAVICENC IO,-73.714378,0.0,Flujo,Deslizamiento traslacional,Crecida de detritos
Deslizamiento,2010-09-21,META,VILLAVICENC IO,VILLAVICENC IO,-73.707208,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-21,META,VILLAVICENC IO,VILLAVICENC IO,-73.706611,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-09-21,ANTIOQUIA,ABRIAQUÍ,ABRIAQUÍ,-76.072778,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-21,META,VILLAVICENC IO,VILLAVICENC IO,-73.687778,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-09-20,NORTE DE SANTANDER,DURANIA,DURANIA,-72.647631,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-09-20,CHOCÓ,BAHÍA SOLANO (Mutis),EL VALLE,-77.423333,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-09-20,NORTE DE SANTANDER,DURANIA,DURANIA,-72.646389,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2010-09-15,ANTIOQUIA,BELMIRA,BELMIRA,-75.689722,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-10,NORTE DE SANTANDER,DURANIA,DURANIA,-72.648333,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-09,CESAR,AGUACHICA,CERRO REDONDO,-73.5187,0.0,Flujo,Deslizamiento traslacional planar,Flujo de lodo
Deslizamiento,2010-09-09,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,-73.045,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-09,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.435903,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-09,NORTE DE SANTANDER,ARBOLEDAS,ARBOLEDAS,-72.842064,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-08,HUILA,AIPE,AIPE,-75.378611,0.0,Flujo,Deslizamiento traslacional en cuña,Flujo de lodo
Deslizamiento,2010-09-07,ARAUCA,SARAVENA,ALTO SATOCA,-71.91485,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-09-06,TOLIMA,ICONONZO,ICONONZO,-74.534947,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-09-05,CASANARE,TÁMARA,TÁMARA,-72.097531,0.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Flujo,2010-09-03,NORTE DE SANTANDER,DURANIA,DURANIA,-72.7178,0.0,,Crecida de detritos,
Deslizamiento,2010-09-02,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816894,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-09-01,CAUCA,ROSAS,ROSAS,-76.706069,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-09-01,CAUCA,SOTARÁ (Paispamba),EL CARMEN,-76.620883,3500.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-01,CESAR,CURUMANÍ,CURUMANÍ,-73.44875,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-01,CESAR,CURUMANÍ,CURUMANÍ,-73.448817,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-01,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.446361,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-09-01,NORTE DE SANTANDER,ARBOLEDAS,ARBOLEDAS,-72.726944,0.0,,Deslizamiento traslacional,
Flujo,2010-09-01,CAUCA,ROSAS,ROSAS,-76.757085,0.0,,Avalancha de detritos,
Deslizamiento,2010-09-01,CAUCA,ROSAS,ROSAS,-76.67231,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2010-09-01,HUILA,AIPE,AIPE,-75.294167,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-09-01,ANTIOQUIA,SONSÓN,SONSÓN,-75.338551,0.0,Deformacion es gravitacional es,Deslizamiento rotacional,Deformacion es gravitacional es profundas
Deslizamiento,2010-09-01,ANTIOQUIA,MONTEBELL O,MONTEBELL O,-75.497358,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Flujo,2010-09-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.717778,0.0,,Flujo de detritos,
Deslizamiento,2010-09-01,TOLIMA,SAN ANTONIO,SAN ANTONIO,-75.478682,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-08-28,HUILA,TESALIA,TESALIA,-75.757222,0.0,,Deslizamiento traslacional,
Flujo,2010-08-20,ARAUCA,SARAVENA,SARAVENA,-71.954319,0.0,Caida,Flujo de detritos,Caida de roca
Deslizamiento,2010-08-18,ANTIOQUIA,SANTA BÁRBARA,VERSALLES,-75.602984,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-17,NORTE DE SANTANDER,HERRÁN,HONDA SUR,-72.542173,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,SAN ANDRÉS,-72.8325,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-08-16,SANTANDER,GUACA,EL RETIRO,-72.872222,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Flujo,2010-08-16,SANTANDER,SAN ANDRÉS,SAN ANDRÉS,-72.878056,0.0,,Avalancha de rocas,
Flujo,2010-08-16,SANTANDER,PIEDECUEST A,LA VEGA,-72.967222,0.0,,Flujo de detritos,
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,SAN ANDRÉS,-72.849722,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,SAN ANDRÉS,-72.846944,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
